id,order_id,user_id,product_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
116932,80464,64372,13305,Shipped,2024-06-05 15:24:30 UTC,2024-06-01 18:16:00 UTC,,,62.9099998474121
116934,80464,64372,15363,Shipped,2024-06-04 14:57:14 UTC,2024-06-01 18:16:00 UTC,,,65
116933,80464,64372,901,Shipped,2024-06-01 14:57:03 UTC,2024-06-01 18:16:00 UTC,,,120
113282,77956,62322,21737,Shipped,2024-06-02 11:33:42 UTC,2024-06-03 18:07:00 UTC,,,35.7400016784668
40068,27525,21978,23437,Shipped,2024-06-01 10:44:17 UTC,2024-06-01 19:11:00 UTC,,,125
118233,81365,65105,14198,Shipped,2024-05-31 22:39:39 UTC,2024-06-03 00:27:00 UTC,,,23.950000762939453
180840,124436,99624,3060,Shipped,2024-05-31 21:17:04 UTC,2024-06-02 04:02:00 UTC,,,110
153870,105872,84723,8108,Shipped,2024-05-31 23:52:49 UTC,2024-06-03 02:17:00 UTC,,,89.989997863769531
145577,100134,80120,17282,Shipped,2024-06-02 15:15:53 UTC,2024-06-04 17:36:00 UTC,,,55
145578,100134,80120,18958,Shipped,2024-06-04 17:25:22 UTC,2024-06-04 17:36:00 UTC,,,129.92999267578125
51899,35730,28552,19410,Shipped,2024-06-01 22:10:59 UTC,2024-06-02 15:19:00 UTC,,,29.989999771118164
6472,4416,3465,16829,Shipped,2024-06-02 04:39:54 UTC,2024-06-04 17:00:00 UTC,,,23.989999771118164
64096,44153,35322,13325,Shipped,2024-06-02 10:30:38 UTC,2024-06-04 12:44:00 UTC,,,54
155117,106726,85398,16004,Shipped,2024-06-01 00:10:38 UTC,2024-06-03 07:47:00 UTC,,,29.5
44662,30657,24502,112,Shipped,2024-06-01 10:30:14 UTC,2024-06-03 16:19:00 UTC,,,17.5
159968,110073,88000,5631,Shipped,2024-06-01 07:58:32 UTC,2024-06-03 13:17:00 UTC,,,78.80999755859375
160798,110633,88459,14400,Shipped,2024-06-01 13:11:08 UTC,2024-06-03 01:24:00 UTC,,,24.979999542236328
132006,90851,72681,14806,Shipped,2024-06-06 02:39:09 UTC,2024-06-02 17:47:00 UTC,,,29
132005,90851,72681,1531,Shipped,2024-06-04 03:14:28 UTC,2024-06-02 17:47:00 UTC,,,44.9900016784668
28794,19844,15799,11391,Shipped,2024-06-02 12:14:15 UTC,2024-06-02 18:42:00 UTC,,,27.950000762939453
24557,16916,13436,7906,Shipped,2024-06-02 12:08:13 UTC,2024-06-04 04:50:00 UTC,,,11.670000076293944
115723,79633,63692,7922,Shipped,2024-06-02 01:26:25 UTC,2024-06-03 17:52:00 UTC,,,87.120002746582031
156067,107376,85878,24352,Shipped,2024-06-01 10:36:32 UTC,2024-06-02 03:28:00 UTC,,,59.9900016784668
173016,119010,95271,3303,Shipped,2024-06-02 15:56:19 UTC,2024-06-04 21:18:00 UTC,,,7.9899997711181632
54292,37404,29901,10612,Shipped,2024-06-01 06:33:52 UTC,2024-06-02 01:57:00 UTC,,,34
64072,44133,35305,11954,Shipped,2024-06-01 05:51:21 UTC,2024-06-02 10:29:00 UTC,,,24.989999771118164
133275,91743,73436,28986,Shipped,2024-06-01 03:06:27 UTC,2024-06-02 05:37:00 UTC,,,24.989999771118164
34962,24037,19173,686,Shipped,2024-06-04 13:29:26 UTC,2024-06-02 16:54:00 UTC,,,14.970000267028809
34961,24037,19173,10775,Shipped,2024-06-02 14:31:25 UTC,2024-06-02 16:54:00 UTC,,,15.279999732971191
34963,24037,19173,2315,Shipped,2024-06-04 12:50:48 UTC,2024-06-02 16:54:00 UTC,,,17.5
34964,24037,19173,13376,Shipped,2024-06-01 13:08:36 UTC,2024-06-02 16:54:00 UTC,,,64.989997863769531
39266,26977,21555,16705,Shipped,2024-06-02 07:33:43 UTC,2024-06-04 10:03:00 UTC,,,19.5
27352,18842,14976,25516,Shipped,2024-06-02 14:00:50 UTC,2024-06-03 05:06:00 UTC,,,25
27351,18842,14976,28752,Shipped,2024-06-02 15:12:18 UTC,2024-06-03 05:06:00 UTC,,,160
20766,14287,11335,2530,Shipped,2024-06-02 12:10:15 UTC,2024-06-04 15:14:00 UTC,,,54.930000305175774
113382,78026,62378,12839,Shipped,2024-06-02 12:54:34 UTC,2024-06-02 21:29:00 UTC,,,25
110929,76357,61093,28769,Shipped,2024-06-02 02:27:49 UTC,2024-06-04 13:43:00 UTC,,,78
83238,57335,45817,28154,Shipped,2024-06-05 08:47:20 UTC,2024-06-02 19:58:00 UTC,,,25
83237,57335,45817,26842,Shipped,2024-06-05 11:08:28 UTC,2024-06-02 19:58:00 UTC,,,40
83236,57335,45817,25514,Shipped,2024-06-05 08:33:34 UTC,2024-06-02 19:58:00 UTC,,,24.5
83235,57335,45817,28254,Shipped,2024-06-02 09:02:25 UTC,2024-06-02 19:58:00 UTC,,,69.5
112622,77510,61963,3745,Shipped,2024-06-02 15:23:20 UTC,2024-06-04 13:07:00 UTC,,,345.989990234375
112621,77510,61963,4541,Shipped,2024-06-05 15:42:17 UTC,2024-06-04 13:07:00 UTC,,,198
112620,77510,61963,9785,Shipped,2024-06-02 14:48:25 UTC,2024-06-04 13:07:00 UTC,,,48
14245,9789,7723,20093,Shipped,2024-06-02 05:26:34 UTC,2024-06-04 13:07:00 UTC,,,35.950000762939453
112623,77510,61963,9717,Shipped,2024-06-04 16:20:30 UTC,2024-06-04 13:07:00 UTC,,,54.950000762939446
91064,62653,50075,21897,Shipped,2024-06-04 15:26:52 UTC,2024-06-03 20:03:00 UTC,,,19.920000076293945
91061,62653,50075,25818,Shipped,2024-06-04 13:55:07 UTC,2024-06-03 20:03:00 UTC,,,24
91062,62653,50075,27145,Shipped,2024-06-03 14:33:26 UTC,2024-06-03 20:03:00 UTC,,,60
91063,62653,50075,18305,Shipped,2024-06-06 14:34:51 UTC,2024-06-03 20:03:00 UTC,,,17.989999771118164
151079,103932,83141,23837,Shipped,2024-06-01 03:18:13 UTC,2024-06-03 08:10:00 UTC,,,228
78893,54323,43383,28734,Shipped,2024-06-02 17:58:22 UTC,2024-06-04 05:30:00 UTC,,,26.989999771118164
161922,111406,89093,28718,Shipped,2024-06-02 09:44:50 UTC,2024-06-03 00:33:00 UTC,,,120
23340,16062,12747,27894,Shipped,2024-06-01 08:22:54 UTC,2024-06-01 15:20:00 UTC,,,88
118890,81822,65475,2331,Shipped,2024-06-02 13:35:42 UTC,2024-06-03 10:55:00 UTC,,,67.930000305175781
118891,81822,65475,2836,Shipped,2024-06-03 14:06:07 UTC,2024-06-03 10:55:00 UTC,,,18.799999237060547
118892,81822,65475,10468,Shipped,2024-06-05 12:35:55 UTC,2024-06-03 10:55:00 UTC,,,58.950000762939446
147141,101208,80924,26008,Shipped,2024-06-01 13:41:13 UTC,2024-06-02 10:14:00 UTC,,,17.75
104152,71659,57282,23591,Shipped,2024-06-01 03:32:30 UTC,2024-06-03 04:13:00 UTC,,,47.919998168945312
122236,84116,67285,10091,Shipped,2024-06-02 00:52:57 UTC,2024-06-03 22:12:00 UTC,,,67.199996948242188
78005,53719,42909,19161,Shipped,2024-06-01 07:15:16 UTC,2024-06-02 07:48:00 UTC,,,49.9900016784668
82902,57113,45635,9652,Shipped,2024-06-05 03:33:05 UTC,2024-06-02 17:15:00 UTC,,,29
82901,57113,45635,4045,Shipped,2024-06-05 03:19:18 UTC,2024-06-02 17:15:00 UTC,,,108
82900,57113,45635,2973,Shipped,2024-06-03 03:47:30 UTC,2024-06-02 17:15:00 UTC,,,13.989999771118164
105108,72323,57813,6458,Shipped,2024-06-02 14:52:58 UTC,2024-06-02 18:10:00 UTC,,,44.130001068115234
105109,72323,57813,15859,Shipped,2024-06-05 17:36:18 UTC,2024-06-02 18:10:00 UTC,,,27.200000762939453
115083,79197,63346,6933,Shipped,2024-06-03 04:49:00 UTC,2024-06-03 20:41:00 UTC,,,50
115084,79197,63346,7157,Shipped,2024-06-02 06:25:36 UTC,2024-06-03 20:41:00 UTC,,,14.989999771118164
167001,114925,92023,22911,Shipped,2024-06-04 14:05:55 UTC,2024-06-03 17:20:00 UTC,,,59.5
167002,114925,92023,17105,Shipped,2024-06-04 12:38:54 UTC,2024-06-03 17:20:00 UTC,,,60
139541,95991,76819,2045,Shipped,2024-06-02 14:58:33 UTC,2024-06-05 00:07:00 UTC,,,39.5
139543,95991,76819,13827,Shipped,2024-06-06 15:05:16 UTC,2024-06-05 00:07:00 UTC,,,6.3899998664855957
139542,95991,76819,14386,Shipped,2024-06-04 13:58:03 UTC,2024-06-05 00:07:00 UTC,,,99
9592,6574,5161,813,Shipped,2024-06-01 17:42:54 UTC,2024-06-02 04:46:00 UTC,,,42.9900016784668
114889,79072,63235,28968,Shipped,2024-06-01 11:12:37 UTC,2024-06-03 20:05:00 UTC,,,129.99000549316406
153048,105295,84256,27627,Shipped,2024-06-01 05:03:28 UTC,2024-06-03 03:56:00 UTC,,,40
97934,67361,53834,3911,Shipped,2024-06-02 04:16:37 UTC,2024-06-03 21:55:00 UTC,,,69.989997863769531
97933,67361,53834,14708,Shipped,2024-06-05 05:44:00 UTC,2024-06-03 21:55:00 UTC,,,49.950000762939446
97935,67361,53834,8110,Shipped,2024-06-02 05:05:14 UTC,2024-06-03 21:55:00 UTC,,,16.989999771118164
18843,12973,10266,20140,Shipped,2024-06-02 04:47:53 UTC,2024-06-03 21:55:00 UTC,,,47.900001525878906
152346,104816,83849,2679,Shipped,2024-06-01 04:17:47 UTC,2024-06-02 13:37:00 UTC,,,52
15535,10694,8477,4388,Shipped,2024-06-02 07:55:34 UTC,2024-06-03 06:05:00 UTC,,,34.9900016784668
19585,13469,10692,17262,Shipped,2024-06-01 01:42:23 UTC,2024-06-02 05:24:00 UTC,,,25
9319,6389,5013,26801,Shipped,2024-06-01 16:37:16 UTC,2024-06-04 08:36:00 UTC,,,29.950000762939453
52010,35808,28610,12283,Shipped,2024-06-01 00:55:15 UTC,2024-06-01 08:59:00 UTC,,,32.950000762939453
109134,75102,60123,7926,Shipped,2024-06-06 10:28:35 UTC,2024-06-04 04:39:00 UTC,,,249.99000549316409
109135,75102,60123,5428,Shipped,2024-06-06 12:49:36 UTC,2024-06-04 04:39:00 UTC,,,79.139999389648452
114463,78764,62971,27969,Shipped,2024-06-01 08:45:10 UTC,2024-06-02 01:27:00 UTC,,,52.479999542236328
174106,119752,95842,22867,Shipped,2024-06-01 12:53:02 UTC,2024-06-02 02:22:00 UTC,,,52
179911,123809,99087,19721,Shipped,2024-06-01 13:28:47 UTC,2024-06-01 18:45:00 UTC,,,63
177292,121987,97642,8819,Shipped,2024-06-02 10:10:22 UTC,2024-06-04 15:01:00 UTC,,,99.989997863769517
164536,113241,90615,23770,Shipped,2024-06-02 10:10:49 UTC,2024-06-03 17:05:00 UTC,,,189.94999694824216
170402,117232,93857,5513,Shipped,2024-06-04 05:53:34 UTC,2024-06-03 13:44:00 UTC,,,59.9900016784668
170401,117232,93857,10815,Shipped,2024-06-01 04:09:48 UTC,2024-06-03 13:44:00 UTC,,,20
13932,9576,7560,21756,Shipped,2024-06-02 05:55:30 UTC,2024-06-02 16:24:00 UTC,,,25
53740,37039,29581,2486,Shipped,2024-06-01 00:58:35 UTC,2024-06-03 14:39:00 UTC,,,33.069999694824219
33641,23172,18483,9878,Shipped,2024-06-02 12:49:58 UTC,2024-06-05 05:58:00 UTC,,,12.800000190734863
168600,116000,92855,18559,Shipped,2024-06-04 05:25:15 UTC,2024-06-03 06:26:00 UTC,,,20
168601,116000,92855,17746,Shipped,2024-06-05 05:42:24 UTC,2024-06-03 06:26:00 UTC,,,70
72583,50018,39993,15042,Shipped,2024-06-01 03:49:48 UTC,2024-06-02 10:01:00 UTC,,,49.950000762939446
102319,70365,56215,27578,Shipped,2024-06-02 06:06:11 UTC,2024-06-03 00:39:00 UTC,,,34.950000762939453
150211,103339,82637,25388,Shipped,2024-06-02 03:14:31 UTC,2024-06-04 11:42:00 UTC,,,25
67675,46628,37283,4752,Shipped,2024-06-02 16:32:16 UTC,2024-06-02 21:18:00 UTC,,,69.989997863769531
4676,3183,2517,7865,Shipped,2024-06-01 03:10:25 UTC,2024-06-03 14:22:00 UTC,,,26.899999618530277
4675,3183,2517,10429,Shipped,2024-06-03 04:47:42 UTC,2024-06-03 14:22:00 UTC,,,35
4674,3183,2517,2961,Shipped,2024-06-03 03:59:14 UTC,2024-06-03 14:22:00 UTC,,,24.639999389648441
4677,3183,2517,14549,Shipped,2024-06-02 04:18:01 UTC,2024-06-03 14:22:00 UTC,,,1.9800000190734863
110844,76295,61043,27060,Shipped,2024-06-02 06:10:50 UTC,2024-06-03 06:45:00 UTC,,,34.970001220703125
55429,38198,30550,17375,Shipped,2024-06-02 12:48:39 UTC,2024-06-03 19:33:00 UTC,,,70
18044,12433,9840,19537,Shipped,2024-06-02 13:48:35 UTC,2024-06-03 11:56:00 UTC,,,39
153286,105457,84388,918,Shipped,2024-06-01 14:19:20 UTC,2024-06-02 06:04:00 UTC,,,8.9899997711181641
137743,94778,75862,9580,Shipped,2024-06-01 14:19:48 UTC,2024-06-03 17:07:00 UTC,,,25
19114,13154,10426,26707,Shipped,2024-06-01 02:33:14 UTC,2024-06-03 17:07:00 UTC,,,37.5
130150,89558,71654,8835,Shipped,2024-06-02 14:30:40 UTC,2024-06-04 11:06:00 UTC,,,160
167192,115050,92123,25335,Shipped,2024-06-02 00:03:37 UTC,2024-06-03 23:13:00 UTC,,,27
17455,12019,9510,20385,Shipped,2024-06-01 23:54:57 UTC,2024-06-03 15:36:00 UTC,,,79.989997863769531
17456,12019,9510,28489,Shipped,2024-06-03 00:21:34 UTC,2024-06-03 15:36:00 UTC,,,18
109814,75564,60467,9574,Shipped,2024-06-02 15:02:47 UTC,2024-06-03 11:20:00 UTC,,,11.989999771118164
109815,75564,60467,12225,Shipped,2024-06-05 16:13:56 UTC,2024-06-03 11:20:00 UTC,,,23.450000762939453
238,163,137,18994,Shipped,2024-06-01 08:59:02 UTC,2024-06-01 13:19:00 UTC,,,79
15932,10966,8672,18808,Shipped,2024-06-02 14:37:10 UTC,2024-06-04 06:14:00 UTC,,,48
112714,77576,62019,21846,Shipped,2024-06-02 00:14:31 UTC,2024-06-03 17:26:00 UTC,,,59.950000762939446
100397,69040,55170,20729,Shipped,2024-05-31 23:35:29 UTC,2024-06-03 05:33:00 UTC,,,99
99092,68175,54458,6776,Shipped,2024-06-05 04:53:04 UTC,2024-06-03 03:07:00 UTC,,,9.119999885559082
99093,68175,54458,173,Shipped,2024-06-03 05:27:49 UTC,2024-06-03 03:07:00 UTC,,,55
22077,15204,12072,29083,Shipped,2024-06-02 01:32:32 UTC,2024-06-02 06:42:00 UTC,,,26.389999389648441
38045,26151,20915,18920,Shipped,2024-05-31 23:13:09 UTC,2024-06-02 06:42:00 UTC,,,175
24268,16707,13248,27392,Shipped,2024-06-03 16:46:29 UTC,2024-06-05 09:59:00 UTC,,,22.989999771118164
24267,16707,13248,17070,Shipped,2024-06-04 15:29:06 UTC,2024-06-05 09:59:00 UTC,,,25
162015,111464,89144,14715,Shipped,2024-06-01 01:39:40 UTC,2024-06-01 04:30:00 UTC,,,39.979999542236328
100392,69038,55170,21230,Shipped,2024-06-01 01:29:19 UTC,2024-06-01 23:24:00 UTC,,,88
100391,69038,55170,16381,Shipped,2024-06-02 00:37:26 UTC,2024-06-01 23:24:00 UTC,,,21.450000762939453
100390,69038,55170,26825,Shipped,2024-06-04 00:48:17 UTC,2024-06-01 23:24:00 UTC,,,30
13312,9152,7253,19898,Shipped,2024-06-06 11:13:42 UTC,2024-06-03 06:11:00 UTC,,,295
13311,9152,7253,19158,Shipped,2024-06-05 08:50:13 UTC,2024-06-03 06:11:00 UTC,,,89.989997863769531
46719,32103,25647,361,Shipped,2024-06-02 09:54:44 UTC,2024-06-03 06:11:00 UTC,,,28.979999542236328
18301,12616,9991,10405,Shipped,2024-06-01 22:42:00 UTC,2024-06-05 00:51:00 UTC,,,31
15601,10734,8503,10446,Shipped,2024-06-05 03:41:23 UTC,2024-06-03 07:06:00 UTC,,,53
15600,10734,8503,3888,Shipped,2024-06-04 03:42:30 UTC,2024-06-03 07:06:00 UTC,,,49.9900016784668
36726,25241,20145,27258,Shipped,2024-06-02 07:33:38 UTC,2024-06-02 18:18:00 UTC,,,14.989999771118164
150120,103269,82580,26722,Shipped,2024-06-01 06:14:40 UTC,2024-06-04 05:21:00 UTC,,,36.669998168945312
180839,124435,99623,4151,Shipped,2024-06-02 06:52:17 UTC,2024-06-03 20:13:00 UTC,,,34.310001373291016
144511,99384,79510,21377,Shipped,2024-06-01 05:35:12 UTC,2024-06-01 21:17:00 UTC,,,50
78735,54215,43294,18225,Shipped,2024-06-01 23:13:18 UTC,2024-06-02 04:18:00 UTC,,,69.9000015258789
157289,108228,86571,7179,Shipped,2024-06-02 18:08:02 UTC,2024-06-02 21:22:00 UTC,,,32
157290,108228,86571,6043,Shipped,2024-06-03 15:22:18 UTC,2024-06-02 21:22:00 UTC,,,13.989999771118164
157291,108228,86571,12950,Shipped,2024-06-01 15:45:14 UTC,2024-06-02 21:22:00 UTC,,,230
7799,5355,4200,10675,Shipped,2024-06-04 08:34:30 UTC,2024-06-04 12:41:00 UTC,,,45.880001068115234
7798,5355,4200,13824,Shipped,2024-06-03 08:45:54 UTC,2024-06-04 12:41:00 UTC,,,16.950000762939453
3086,2112,1676,15849,Shipped,2024-06-01 23:24:04 UTC,2024-06-04 05:04:00 UTC,,,39.979999542236328
141570,97399,77950,3985,Shipped,2024-06-01 15:37:18 UTC,2024-06-02 11:19:00 UTC,,,124
180333,124093,99318,23789,Shipped,2024-06-06 09:40:08 UTC,2024-06-03 21:27:00 UTC,,,150
180332,124093,99318,19965,Shipped,2024-06-02 11:24:17 UTC,2024-06-03 21:27:00 UTC,,,81.989997863769531
180330,124093,99318,25315,Shipped,2024-06-06 11:29:05 UTC,2024-06-03 21:27:00 UTC,,,11
180331,124093,99318,18099,Shipped,2024-06-03 09:58:40 UTC,2024-06-03 21:27:00 UTC,,,49.950000762939446
123919,85274,68203,20973,Shipped,2024-06-01 15:54:29 UTC,2024-06-02 16:30:00 UTC,,,319
43978,30182,24126,8308,Shipped,2024-06-01 00:21:48 UTC,2024-06-03 11:24:00 UTC,,,90
45563,31290,25009,5086,Shipped,2024-06-01 08:30:03 UTC,2024-06-03 16:35:00 UTC,,,87.949996948242173
59069,40711,32593,24554,Shipped,2024-06-01 07:46:58 UTC,2024-06-03 04:42:00 UTC,,,9
179897,123796,99082,6267,Shipped,2024-06-01 00:38:20 UTC,2024-06-02 15:54:00 UTC,,,8.9899997711181641
9508,6518,5111,6543,Shipped,2024-06-01 08:47:08 UTC,2024-06-02 21:05:00 UTC,,,25
127445,87702,70140,9099,Shipped,2024-06-01 16:38:47 UTC,2024-06-03 19:20:00 UTC,,,19.950000762939453
44952,30865,24659,1298,Shipped,2024-06-01 04:36:12 UTC,2024-06-02 14:23:00 UTC,,,44
161091,110832,88611,785,Shipped,2024-06-02 08:49:20 UTC,2024-06-04 00:31:00 UTC,,,352
34676,23851,19025,13825,Shipped,2024-06-01 18:07:28 UTC,2024-06-02 02:30:00 UTC,,,84
100843,69355,55428,6792,Shipped,2024-06-02 13:11:55 UTC,2024-06-04 22:46:00 UTC,,,42
30618,21120,16828,20966,Shipped,2024-06-02 10:46:03 UTC,2024-06-02 15:18:00 UTC,,,34.9900016784668
29164,20101,16006,20586,Shipped,2024-06-02 08:18:48 UTC,2024-06-02 17:08:00 UTC,,,49.5
134814,92798,74310,26688,Shipped,2024-06-01 01:05:34 UTC,2024-06-01 11:16:00 UTC,,,14.989999771118164
90217,62075,49589,23192,Shipped,2024-06-01 10:13:58 UTC,2024-06-01 19:48:00 UTC,,,42.9900016784668
99953,68763,54938,4454,Shipped,2024-06-02 14:18:23 UTC,2024-06-05 02:26:00 UTC,,,51.9900016784668
172754,118829,95122,5028,Shipped,2024-06-02 14:46:08 UTC,2024-06-04 18:49:00 UTC,,,158
87157,59993,47936,28764,Shipped,2024-06-02 14:59:49 UTC,2024-06-04 15:28:00 UTC,,,29.930000305175781
159164,109528,87570,3405,Shipped,2024-06-01 23:37:05 UTC,2024-06-02 17:27:00 UTC,,,19.989999771118164
146155,100522,80412,7989,Shipped,2024-06-01 15:43:23 UTC,2024-06-04 13:02:00 UTC,,,10.300000190734863
162721,111983,89551,23087,Shipped,2024-06-01 08:54:54 UTC,2024-06-02 06:29:00 UTC,,,37.950000762939446
68102,46928,37534,27772,Shipped,2024-06-01 02:36:19 UTC,2024-06-03 20:53:00 UTC,,,70
163879,112765,90189,8698,Shipped,2024-06-05 07:40:53 UTC,2024-06-04 23:24:00 UTC,,,63.979999542236328
163880,112765,90189,6582,Shipped,2024-06-02 08:39:16 UTC,2024-06-04 23:24:00 UTC,,,52.330001831054688
131479,90496,72374,10091,Shipped,2024-06-01 14:20:43 UTC,2024-06-03 00:28:00 UTC,,,67.199996948242188
89853,61811,49385,21113,Shipped,2024-06-03 07:01:43 UTC,2024-06-02 21:07:00 UTC,,,129
89852,61811,49385,19075,Shipped,2024-06-02 06:27:54 UTC,2024-06-02 21:07:00 UTC,,,240
148780,102338,81854,10473,Shipped,2024-06-01 15:58:45 UTC,2024-06-04 05:44:00 UTC,,,42.299999237060554
133590,91960,73625,9447,Shipped,2024-06-02 09:39:08 UTC,2024-06-04 04:13:00 UTC,,,10
112497,77432,61906,9099,Shipped,2024-06-02 00:28:18 UTC,2024-06-02 22:21:00 UTC,,,19.950000762939453
112499,77432,61906,11184,Shipped,2024-06-01 00:32:04 UTC,2024-06-02 22:21:00 UTC,,,26
112498,77432,61906,9459,Shipped,2024-06-01 21:48:48 UTC,2024-06-02 22:21:00 UTC,,,72
145975,100403,80326,28751,Shipped,2024-06-01 08:12:10 UTC,2024-06-03 23:57:00 UTC,,,24.950000762939453
25729,17739,14102,13703,Shipped,2024-06-01 02:19:17 UTC,2024-06-01 13:08:00 UTC,,,150
139586,96023,76842,3688,Shipped,2024-06-01 03:41:00 UTC,2024-06-03 18:10:00 UTC,,,99
120122,82661,66146,13549,Shipped,2024-06-01 10:16:43 UTC,2024-06-03 01:25:00 UTC,,,132
126938,87356,69881,25579,Shipped,2024-06-01 12:24:41 UTC,2024-06-04 03:01:00 UTC,,,18
108036,74355,59498,45,Shipped,2024-06-02 06:22:08 UTC,2024-06-04 20:05:00 UTC,,,68
108037,74355,59498,15152,Shipped,2024-06-04 06:54:13 UTC,2024-06-04 20:05:00 UTC,,,72
77329,53263,42561,6120,Shipped,2024-06-01 05:39:32 UTC,2024-06-01 07:40:00 UTC,,,24.5
4278,2910,2301,7320,Shipped,2024-06-01 11:13:11 UTC,2024-06-01 21:23:00 UTC,,,8.5399999618530273
4021,2732,2148,13173,Shipped,2024-06-02 14:27:23 UTC,2024-06-05 02:11:00 UTC,,,118
82825,57056,45589,28426,Shipped,2024-06-02 05:39:07 UTC,2024-06-03 04:10:00 UTC,,,24.989999771118164
129255,88957,71156,8880,Shipped,2024-06-03 10:21:36 UTC,2024-06-03 00:49:00 UTC,,,10
129257,88957,71156,6714,Shipped,2024-06-03 08:32:11 UTC,2024-06-03 00:49:00 UTC,,,15.5
129256,88957,71156,2302,Shipped,2024-06-01 08:18:11 UTC,2024-06-03 00:49:00 UTC,,,25.950000762939453
99913,68738,54914,28697,Shipped,2024-06-02 06:54:04 UTC,2024-06-04 05:10:00 UTC,,,16.950000762939453
41579,28537,22785,2340,Shipped,2024-06-01 01:06:58 UTC,2024-06-02 07:09:00 UTC,,,14.029999732971191
41578,28537,22785,11825,Shipped,2024-06-01 22:16:09 UTC,2024-06-02 07:09:00 UTC,,,53.330001831054688
41577,28537,22785,1810,Shipped,2024-06-03 22:56:42 UTC,2024-06-02 07:09:00 UTC,,,96
41576,28537,22785,10044,Shipped,2024-06-04 22:40:51 UTC,2024-06-02 07:09:00 UTC,,,12.989999771118164
96199,66159,52877,20784,Shipped,2024-05-31 23:55:22 UTC,2024-06-03 22:28:00 UTC,,,198
38233,26275,20996,10607,Shipped,2024-06-01 23:40:47 UTC,2024-06-04 15:32:00 UTC,,,15.989999771118164
30293,20890,16649,16660,Shipped,2024-06-02 02:53:04 UTC,2024-06-02 17:31:00 UTC,,,23.430000305175781
14258,9800,7731,28745,Shipped,2024-06-02 15:01:41 UTC,2024-06-04 04:34:00 UTC,,,11.199999809265137
149599,102908,82293,4408,Shipped,2024-06-05 15:32:29 UTC,2024-06-05 14:42:00 UTC,,,25
149600,102908,82293,14248,Shipped,2024-06-02 16:21:14 UTC,2024-06-05 14:42:00 UTC,,,3.5
119267,82067,65685,3379,Shipped,2024-06-02 02:50:29 UTC,2024-06-04 00:18:00 UTC,,,69.989997863769531
119266,82067,65685,13215,Shipped,2024-06-04 01:54:07 UTC,2024-06-04 00:18:00 UTC,,,22.989999771118164
119265,82067,65685,7159,Shipped,2024-06-05 03:50:31 UTC,2024-06-04 00:18:00 UTC,,,9.3100004196167
